Strategy,Subject,Question_Number,Difficulty,Runtime,Status,Question,Correct_Answer,Model_Answer
five-shot,reading_comp,N/A,Medium,0.78,Correct,,B,B
five-shot,reading_comp,N/A,Easy,0.55,Correct,,C,C
five-shot,reading_comp,N/A,Medium,0.61,Correct,,D,D
five-shot,reading_comp,N/A,Medium,0.49,Correct,,A,A
five-shot,reading_comp,N/A,Easy,0.36,Correct,,A,A
five-shot,reading_comp,N/A,Easy,0.55,Correct,,A,A
five-shot,reading_comp,N/A,Medium,0.94,Correct,,D,D
five-shot,reading_comp,N/A,Hard,0.55,Correct,,B,B
five-shot,reading_comp,N/A,Medium,1.46,Correct,,B,B
five-shot,reading_comp,N/A,Medium,0.59,Correct,,B,B
five-shot,reading_comp,N/A,Medium,0.81,Correct,,D,D
five-shot,reading_comp,N/A,Medium,0.8,Correct,,B,B
five-shot,reading_comp,N/A,Medium,2.01,Correct,,B,B
five-shot,reading_comp,N/A,Medium,0.89,Correct,,B,B
five-shot,reading_comp,N/A,Medium,0.74,Correct,,B,B
five-shot,reading_comp,N/A,Medium,0.46,Correct,,B,B
five-shot,reading_comp,N/A,Medium,0.49,Correct,,A,A
five-shot,reading_comp,N/A,Medium,0.77,Correct,,A,A
five-shot,reading_comp,N/A,Medium,0.5,Correct,,B,B
five-shot,reading_comp,N/A,Medium,0.32,Correct,,D,D
five-shot,reading_comp,N/A,Medium,0.66,Correct,,B,B
five-shot,reading_comp,N/A,Medium,0.37,Correct,,C,C
five-shot,reading_comp,N/A,Medium,0.6,Correct,,D,D
five-shot,reading_comp,N/A,Medium,0.64,Correct,,D,D
five-shot,reading_comp,N/A,Medium,0.34,Correct,,A,A
five-shot,reading_comp,N/A,Medium,0.54,Correct,,C,C
five-shot,reading_comp,N/A,Medium,0.49,Correct,,D,D
five-shot,reading_comp,N/A,Medium,0.51,Correct,,A,A
five-shot,expression_of_ideas,N/A,Easy,0.98,Correct,,A,A
five-shot,expression_of_ideas,N/A,Easy,0.84,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,0.45,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,1.46,Correct,,D,D
five-shot,expression_of_ideas,N/A,Easy,1.13,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,3.14,Correct,,A,A
five-shot,expression_of_ideas,N/A,Easy,61.18,Correct,,A,A
five-shot,expression_of_ideas,N/A,Hard,0.64,Correct,,D,D
five-shot,expression_of_ideas,N/A,Hard,0.76,Correct,,A,A
five-shot,expression_of_ideas,N/A,Easy,0.64,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,0.58,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,0.49,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,0.81,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,0.6,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,0.82,Correct,,B,B
five-shot,expression_of_ideas,N/A,Hard,3.19,Correct,,A,A
five-shot,expression_of_ideas,N/A,Easy,5.2,Correct,,D,D
five-shot,expression_of_ideas,N/A,Hard,4.58,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,1.0,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,0.45,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,4.29,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,0.93,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,0.64,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,1.31,Correct,,C,C
five-shot,expression_of_ideas,N/A,Medium,0.31,Correct,,C,C
five-shot,expression_of_ideas,N/A,Medium,1.1,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,0.82,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,0.55,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,1.37,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,0.36,Correct,,C,C
five-shot,expression_of_ideas,N/A,Medium,0.92,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,0.86,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,1.28,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,0.78,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,0.96,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,1.3,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,0.85,Correct,,A,A
five-shot,algebra,N/A,Easy,0.72,Correct,,A,A
five-shot,algebra,N/A,Easy,0.49,Correct,,C,C
five-shot,algebra,N/A,Easy,0.59,Correct,,21,21
five-shot,algebra,N/A,Medium,0.32,Correct,,B,B
five-shot,algebra,N/A,Medium,0.89,Correct,,A,A
five-shot,algebra,N/A,Easy,0.43,Correct,,A,A
five-shot,algebra,N/A,Easy,0.65,Correct,,A,A
five-shot,algebra,N/A,Easy,0.57,Correct,,A,A
five-shot,algebra,N/A,Easy,0.77,Correct,,A,A
five-shot,algebra,N/A,Hard,0.67,Correct,,A,A
five-shot,algebra,N/A,Hard,0.37,Correct,,A,A
five-shot,algebra,N/A,Medium,1.08,Correct,,A,A
five-shot,algebra,N/A,Easy,0.97,Correct,,A,A
five-shot,algebra,N/A,Medium,0.72,Correct,,2.6,2.6
five-shot,algebra,N/A,Medium,0.77,Correct,,30,30
five-shot,algebra,N/A,Medium,0.65,Correct,,241,241
five-shot,algebra,N/A,Medium,0.57,Correct,,2,2
five-shot,algebra,N/A,Medium,0.63,Correct,,A,A
five-shot,algebra,N/A,Medium,0.45,Correct,,D,D
five-shot,algebra,N/A,Medium,1.09,Correct,,5,5
five-shot,algebra,N/A,Medium,0.5,Correct,,A,A
five-shot,algebra,N/A,Medium,0.28,Correct,,C,C
five-shot,algebra,N/A,Medium,0.62,Correct,,A,A
five-shot,algebra,N/A,Medium,0.41,Correct,,A,A
five-shot,algebra,N/A,Medium,0.72,Correct,,B,B
five-shot,algebra,N/A,Medium,0.76,Correct,,C,C
five-shot,algebra,N/A,Medium,0.7,Correct,,B,B
five-shot,algebra,N/A,Medium,0.82,Correct,,A,A
five-shot,algebra,N/A,Medium,0.44,Correct,,A,A
five-shot,algebra,N/A,Medium,0.69,Correct,,B,B
five-shot,algebra,N/A,Medium,0.44,Correct,,A,A
five-shot,algebra,N/A,Medium,0.75,Correct,,A,A
five-shot,algebra,N/A,Medium,0.66,Correct,,B,B
five-shot,algebra,N/A,Medium,0.41,Correct,,B,B
five-shot,algebra,N/A,Medium,0.38,Correct,,C,C
five-shot,conventions,17,Hard,0.57,Correct,,d,D
five-shot,conventions,22,Medium,0.69,Correct,,d,D
five-shot,conventions,13,Hard,1.18,Correct,,d,D
five-shot,conventions,29,Medium,0.59,Correct,,d,D
five-shot,conventions,23,Easy,1.16,Correct,,b,B
five-shot,conventions,24,Easy,0.89,Correct,,b,B
five-shot,conventions,25,Hard,0.82,Correct,,a,A
five-shot,conventions,12,Medium,1.16,Correct,,d,D
five-shot,conventions,30,Medium,0.64,Correct,,c,C
five-shot,conventions,9,Easy,0.62,Correct,,d,D
five-shot,conventions,21,Hard,5.53,Correct,,c,C
five-shot,conventions,31,Easy,1.0,Correct,,a,A
five-shot,conventions,32,Hard,0.4,Correct,,d,D
five-shot,conventions,34,Easy,0.83,Correct,,a,A
five-shot,conventions,35,Easy,0.74,Correct,,a,A
five-shot,conventions,36,Medium,0.95,Correct,,d,D
five-shot,conventions,37,Hard,0.81,Correct,,a,A
five-shot,conventions,38,Hard,0.78,Correct,,d,D
five-shot,conventions,39,Easy,1.12,Correct,,b,B
five-shot,conventions,40,Easy,0.92,Correct,,a,A
five-shot,conventions,41,Easy,1.12,Correct,,b,B
five-shot,conventions,43,Easy,0.91,Correct,,b,B
five-shot,conventions,44,Easy,1.0,Correct,,b,B
five-shot,conventions,45,Easy,0.99,Correct,,a,A
five-shot,conventions,46,Easy,0.45,Correct,,b,B
five-shot,conventions,47,Hard,1.05,Correct,,d,D
five-shot,conventions,48,Easy,0.51,Correct,,c,C
five-shot,conventions,50,Easy,5.96,Correct,,a,A
five-shot,advanced_math,4,Easy,3.36,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
five-shot,advanced_math,9,Medium,4.73,Correct,"(2x + 5)² − (x − 2) + 2(x + 3)

Which of the following is equivalent to the expression above?",A,A
five-shot,advanced_math,13,Easy,6.07,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
five-shot,advanced_math,7,Easy,3.65,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
five-shot,advanced_math,12,Easy,5.53,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
five-shot,advanced_math,20,Easy,0.57,Correct,Which expression is equivalent to \( 20w - (4w + 3w) \)?,B,B
five-shot,advanced_math,30,Easy,3.26,Correct,"The given equation relates the variables r, s, and t. Which equation correctly expresses s in terms of r and t?

6r = 7s + t",D,D
five-shot,advanced_math,33,Medium,4.35,Correct,"The given equation relates the positive numbers m, n, and p. Which equation correctly gives n in terms of m and p?

7m = 5(n + p)",B,B
five-shot,advanced_math,38,Medium,7.16,Correct,"What is the solution to the equation below?

(2(x + 1))/(x + 5) = 1 − 1/(x + 5)",B,B
five-shot,advanced_math,40,Medium,0.89,Correct,"If the ordered pair (x, y) satisfies the system of equations below, what is one possible value of x?

y = x² − 4x + 4
y = 4 − x","['A', 'D']",A
five-shot,advanced_math,37,Medium,3.48,Correct,"What is the product of the solutions to the given equation?

(x − 4)(x + 2)(x − 1) = 0",D,D
five-shot,advanced_math,42,Medium,5.01,Correct,"A rectangle has a length that is 15 times its width. The function y = (15w)(w) represents this situation, where y is the area, in square feet, of the rectangle and y > 0. Which of the following is the best interpretation of 15w in this context?",A,A
five-shot,advanced_math,43,Hard,0.62,Correct,"The quadratic function h is defined as shown. In the xy-plane, the graph of y = h(x) intersects the x-axis at the points (0, 0) and (t, 0), where t is a constant. What is the value of t?",D,D
five-shot,advanced_math,44,Hard,2.66,Correct,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,A
five-shot,advanced_math,45,Hard,3.53,Correct,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,A
five-shot,advanced_math,46,Easy,3.64,Correct,"The graph shows the height above ground, in meters, of a ball x seconds after the ball was launched upward from a platform. Which statement is the best interpretation of the marked point (1.0, 4.8) in this context?",A,A
five-shot,advanced_math,47,Hard,0.8,Correct,"The given function ( f(x) = 9,000(0.66)^x ) models the number of advertisements a company sent to its clients each year, where ( x ) represents the number of years since 1997, and ( 0 leq x leq 5 ). If ( y = f(x) ) is graphed in the xy-plane, which of the following is the best interpretation of the y-intercept of the graph in this context?",D,D
five-shot,geometry,4,Medium,5.5,Correct,What is the length of one side of a square that has the same area as a circle with radius 2?,C,C
five-shot,geometry,10,Medium,6.07,Correct,"A cylinder has a diameter of 8 inches and a height of 12 inches. What is the volume, in cubic inches, of the cylinder?",C,C
five-shot,geometry,2,Hard,0.25,Correct,Square A has side lengths that are 166 times the side lengths of square B. The area of square A is k times the area of square B. What is the value of k?,27556,27556
five-shot,geometry,37,Hard,2.7,Correct,"Triangle XYZ is similar to triangle RST such that X, Y, and Z correspond to R, S, and T, respectively. The measure of ∠Z is 20° and 2XY = RS. What is the measure of ∠T?",C,C
five-shot,geometry,42,Medium,0.9,Correct,"In right triangle RST, the sum of the measures of angle R and angle S is 90 degrees. The value of sin(R) is √15/4. What is the value of cos(S)?",B,B
five-shot,geometry,39,Medium,0.77,Correct,"Triangle ABC is similar to triangle XYZ, such that A, B, and C correspond to X, Y, and Z respectively. The length of each side of triangle XYZ is 2 times the length of its corresponding side in triangle ABC. The measure of side AB is 16. What is the measure of side XY?",D,D
five-shot,geometry,16,Hard,3.94,Correct,"A manufacturer determined that right cylindrical containers with a height that is 4 inches longer than the radius offer the optimal number of containers to be displayed on a shelf. Which of the following expresses the volume, V, in cubic inches, of such containers, where r is the radius, in inches?",D,D
five-shot,geometry,7,Medium,1.18,Correct,"What is the volume, in cubic centimeters, of a right rectangular prism that has a length of 4 centimeters, a width of 9 centimeters, and a height of 10 centimeters?",360,360
five-shot,geometry,6,Easy,0.8,Correct,"The area of a square is 64 square inches. What is the side length, in inches, of this square?",A,A
five-shot,reading_comp,N/A,Hard,0.69,Incorrect,,D,C
five-shot,reading_comp,N/A,Medium,0.47,Incorrect,,A,C
five-shot,reading_comp,N/A,Hard,0.54,Incorrect,,D,A
five-shot,reading_comp,N/A,Medium,1.41,Incorrect,,D,B
five-shot,expression_of_ideas,N/A,Medium,0.85,Incorrect,,C,D
five-shot,expression_of_ideas,N/A,Medium,61.39,Incorrect,,B,C
five-shot,expression_of_ideas,N/A,Medium,0.83,Incorrect,,B,A
five-shot,algebra,N/A,Hard,0.51,Incorrect,,D,B
five-shot,algebra,N/A,Easy,1.52,Incorrect,,40,B
five-shot,algebra,N/A,Medium,0.43,Incorrect,,B,C
five-shot,algebra,N/A,Hard,0.46,Incorrect,,D,B
five-shot,algebra,N/A,Medium,0.76,Incorrect,,2,A
five-shot,algebra,N/A,Easy,0.92,Incorrect,,1/5,B
five-shot,algebra,N/A,Easy,0.38,Incorrect,,35,B
five-shot,algebra,N/A,Hard,0.42,Incorrect,,C,A
five-shot,algebra,N/A,Hard,1.23,Incorrect,,16/17,17
five-shot,algebra,N/A,Easy,2.33,Incorrect,,D,C
five-shot,algebra,N/A,Easy,0.39,Incorrect,,C,A
five-shot,algebra,N/A,Hard,0.76,Incorrect,,A,D
five-shot,algebra,N/A,Hard,0.56,Incorrect,,A,B
five-shot,algebra,N/A,Hard,1.78,Incorrect,,D,C
five-shot,algebra,N/A,Easy,0.66,Incorrect,,The object is moving at a rate of 16 inches per second.,C
five-shot,algebra,N/A,Medium,0.32,Incorrect,,x: 0 → 39; 1 → 39; 2 → 39,B
five-shot,algebra,N/A,Medium,0.44,Incorrect,,9,A
five-shot,algebra,N/A,Medium,0.78,Incorrect,,C,A
five-shot,algebra,N/A,Medium,0.41,Incorrect,,D,B
five-shot,algebra,N/A,Medium,0.71,Incorrect,,8,D
five-shot,algebra,N/A,Medium,1.66,Incorrect,,2.00,B
five-shot,algebra,N/A,Medium,0.58,Incorrect,,A,B
five-shot,algebra,N/A,Medium,0.58,Incorrect,,11,A
five-shot,algebra,N/A,Medium,0.4,Incorrect,,3/17,B
five-shot,algebra,N/A,Medium,0.75,Incorrect,,33,B
five-shot,algebra,N/A,Medium,0.56,Incorrect,,-2,B
five-shot,algebra,N/A,Medium,0.74,Incorrect,,"{'x': -17, 'y': 0}",A
five-shot,algebra,N/A,Medium,0.36,Incorrect,,"{'choice': 'A', 'value': '−1/3'}",A
five-shot,algebra,N/A,Medium,0.62,Incorrect,,"['1/2', '0.5']",A
five-shot,algebra,N/A,Medium,0.72,Incorrect,,D,C
five-shot,algebra,N/A,Medium,0.77,Incorrect,,B,C
five-shot,algebra,N/A,Medium,0.47,Incorrect,,74,B
five-shot,algebra,N/A,Medium,0.5,Incorrect,,3/2,B
five-shot,algebra,N/A,Medium,4.34,Incorrect,,3/2,B
five-shot,algebra,N/A,Medium,0.8,Incorrect,,3/2,3
five-shot,algebra,N/A,Medium,0.47,Incorrect,,3/2,B
five-shot,algebra,N/A,Medium,0.47,Incorrect,,3/2,B
five-shot,algebra,N/A,Medium,0.97,Incorrect,,C,B
five-shot,algebra,N/A,Medium,0.39,Incorrect,,B,A
five-shot,algebra,N/A,Medium,0.46,Incorrect,,C,B
five-shot,algebra,N/A,Medium,0.76,Incorrect,,C,A
five-shot,algebra,N/A,Medium,0.67,Incorrect,,8,4
five-shot,algebra,N/A,Medium,0.38,Incorrect,,C,.
five-shot,algebra,N/A,Medium,0.73,Incorrect,,D,B
five-shot,algebra,N/A,Medium,0.59,Incorrect,,C,D
five-shot,algebra,N/A,Medium,0.33,Incorrect,,D,B
five-shot,algebra,N/A,Medium,0.86,Incorrect,,C,B
five-shot,algebra,N/A,Medium,0.46,Incorrect,,C,B
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,conventions,27,Easy,1.01,Incorrect,,d,C
five-shot,conventions,26,Medium,0.95,Incorrect,,d,A
five-shot,conventions,16,Hard,1.37,Incorrect,,b,C
five-shot,conventions,18,Hard,0.72,Incorrect,,d,A
five-shot,conventions,19,Hard,0.41,Incorrect,,d,A
five-shot,conventions,6,Easy,0.36,Incorrect,,c,D
five-shot,conventions,28,Medium,0.82,Incorrect,,a,B
five-shot,conventions,11,Easy,0.62,Incorrect,,d,C
five-shot,conventions,15,Easy,0.65,Incorrect,,d,A
five-shot,conventions,33,Medium,0.3,Incorrect,,d,B
five-shot,conventions,42,Medium,0.61,Incorrect,,d,A
five-shot,conventions,49,Hard,1.47,Incorrect,,d,B
five-shot,advanced_math,16,Medium,9.39,Incorrect,Which of the following is an equivalent form of \((1.5x - 2.4)^2 - (5.2x^2 - 6.4)\)?,C,A
five-shot,advanced_math,17,Hard,9.04,Incorrect,"For what value of x is the given expression \( \sqrt[5]{70n \left( \sqrt[6]{70n} \right)^2} \) equivalent to \((70n)^{30x}\), where \(n > 1\)?",4/225,A
five-shot,advanced_math,11,Medium,5.22,Incorrect,Which of the following expressions is equivalent to x² − 5?,C,A
five-shot,advanced_math,8,Hard,0.93,Incorrect,"(ax + 3)(5x² − bx + 4) = 20x³ − 9x² − 2x + 12

The equation above is true for all x, where a and b are constants. What is the value of ab?",C,A
five-shot,advanced_math,10,Medium,5.72,Incorrect,Which of the following is equivalent to the expression x⁴ − x² − 6?,B,A
five-shot,advanced_math,21,Medium,0.53,Incorrect,A system of equations consists of a quadratic equation and a linear equation. The equations in this system are graphed in the xy-plane shown in img123.png. How many solutions does this system have?,C,D
five-shot,advanced_math,35,Hard,6.78,Incorrect,"In the xy-plane, a line with equation 2y = c for some constant c intersects a parabola at exactly one point. If the parabola has equation y = −2x² + 9x, what is the value of c?",B,C
five-shot,advanced_math,29,Hard,11.64,Incorrect,"Which ordered pair is a solution to the system of equations below?

x − y = 1
x + y = x² − 3",A,B
five-shot,advanced_math,32,Easy,4.19,Incorrect,"The graphs of the given equations in the xy-plane intersect at the point (x, y). What is a possible value of x?

y = 76
y = x^2 - 5",B,A
five-shot,advanced_math,28,Hard,1.11,Incorrect,"In the xy-plane, a line with equation 2y = 4.5 intersects a parabola at exactly one point. If the parabola has equation y = -4x² + bx, where b is a positive constant, what is the value of b?",C,A
five-shot,geometry,34,Hard,0.66,Incorrect,"In triangles LMN and RST, angles L and R each have measure 60°, LN = 10, and RT = 30. Which additional piece of information is sufficient to prove that triangle LMN is similar to triangle RST?",D,B
five-shot,geometry,18,Hard,0.27,Incorrect,"A rectangular poster has an area of 360 square inches. A copy of the poster is made in which the length and width of the original poster are each increased by 20%. What is the area of the copy, in square inches?",518.4,432
five-shot,geometry,49,Hard,0.73,Incorrect,"The perimeter of an equilateral triangle is 624 centimeters. The height of this triangle is k√3 centimeters, where k is a constant. What is the value of k?",104,208
five-shot,geometry,40,Easy,0.81,Incorrect,"In triangle XYZ, the measure of angle X is 23° and the measure of angle Y is 66°. What is the measure of angle Z?",C,A
five-shot,geometry,5,Medium,2.96,Incorrect,"Square X has a side length of 12 centimeters. The perimeter of square Y is 2 times the perimeter of square X. What is the length, in centimeters, of one side of square Y?",D,A
five-shot,geometry,13,Hard,1.68,Incorrect,"A cube has a volume of 474,552 cubic units. What is the surface area, in square units, of the cube?",36504,7920
chain-of-thought,reading_comp,N/A,Hard,3.46,Correct,,D,D
chain-of-thought,reading_comp,N/A,Easy,3.42,Correct,,A,A
chain-of-thought,reading_comp,N/A,Hard,11.87,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,1.29,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,2.5,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,8.73,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,3.49,Correct,,B,B
chain-of-thought,reading_comp,N/A,Easy,1.41,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,1.27,Correct,,C,C
chain-of-thought,reading_comp,N/A,Easy,8.03,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,10.63,Correct,,B,B
chain-of-thought,reading_comp,N/A,Hard,10.25,Correct,,C,C
chain-of-thought,reading_comp,N/A,Easy,8.24,Correct,,D,D
chain-of-thought,reading_comp,N/A,Hard,4.62,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,10.24,Correct,,C,C
chain-of-thought,reading_comp,N/A,Easy,4.26,Correct,,D,D
chain-of-thought,reading_comp,N/A,Hard,1.3,Correct,,C,C
chain-of-thought,reading_comp,N/A,Easy,8.81,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,9.03,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,3.5,Correct,,D,D
chain-of-thought,reading_comp,N/A,Hard,14.03,Correct,,D,D
chain-of-thought,reading_comp,N/A,Easy,4.6,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,3.09,Correct,,B,B
chain-of-thought,reading_comp,N/A,Easy,7.11,Correct,,C,C
chain-of-thought,reading_comp,N/A,Medium,1.33,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,1.38,Correct,,A,A
chain-of-thought,reading_comp,N/A,Easy,3.71,Correct,,A,A
chain-of-thought,reading_comp,N/A,Easy,1.3,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,8.47,Correct,,D,D
chain-of-thought,reading_comp,N/A,Hard,8.85,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,8.83,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,3.53,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,12.45,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,2.64,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,1.04,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,7.27,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,7.65,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,1.37,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,7.0,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,2.69,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,2.01,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,2.93,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,7.26,Correct,,C,C
chain-of-thought,reading_comp,N/A,Medium,2.88,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,7.27,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,9.22,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,6.62,Correct,,C,C
chain-of-thought,reading_comp,N/A,Medium,3.25,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,7.08,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Easy,10.32,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,1.36,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,4.24,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Easy,9.61,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,9.39,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Easy,4.48,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Hard,1.31,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Hard,1.12,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Easy,9.01,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,5.18,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,13.71,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,4.37,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,1.15,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,4.35,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Hard,1.3,Correct,,A,A
