Strategy,Subject,Question_Number,Difficulty,Runtime,Status,Question,Correct_Answer,Model_Answer
five-shot,reading_comp,N/A,Medium,23.42,Correct,,D,D
five-shot,reading_comp,N/A,Medium,24.51,Correct,,D,D
five-shot,reading_comp,N/A,Easy,2.4,Correct,,A,A
five-shot,reading_comp,N/A,Easy,1.66,Correct,,D,D
five-shot,reading_comp,N/A,Easy,2.15,Correct,,B,B
five-shot,reading_comp,N/A,Hard,53.74,Correct,,A,A
five-shot,reading_comp,N/A,Medium,41.97,Correct,,D,D
five-shot,reading_comp,N/A,Hard,29.19,Correct,,D,D
five-shot,reading_comp,N/A,Easy,23.65,Correct,,A,A
five-shot,reading_comp,N/A,Medium,23.65,Correct,,B,B
five-shot,reading_comp,N/A,Hard,4.33,Correct,,B,B
five-shot,reading_comp,N/A,Easy,56.27,Correct,,D,D
five-shot,reading_comp,N/A,Easy,36.02,Correct,,B,B
five-shot,reading_comp,N/A,Easy,3.75,Correct,,B,B
five-shot,reading_comp,N/A,Medium,32.21,Correct,,A,A
five-shot,reading_comp,N/A,Medium,60.03,Correct,,A,A
five-shot,reading_comp,N/A,Medium,41.84,Correct,,C,C
five-shot,reading_comp,N/A,Medium,22.53,Correct,,B,B
five-shot,reading_comp,N/A,Medium,1.22,Correct,,C,C
five-shot,reading_comp,N/A,Medium,36.53,Correct,,A,A
five-shot,reading_comp,N/A,Medium,35.79,Correct,,B,B
five-shot,reading_comp,N/A,Medium,42.13,Correct,,A,A
five-shot,reading_comp,N/A,Medium,29.95,Correct,,B,B
five-shot,reading_comp,N/A,Medium,26.66,Correct,,A,A
five-shot,reading_comp,N/A,Medium,33.32,Correct,,C,C
five-shot,reading_comp,N/A,Medium,53.86,Correct,,A,A
five-shot,reading_comp,N/A,Medium,2.5,Correct,,A,A
five-shot,reading_comp,N/A,Medium,1.45,Correct,,D,D
five-shot,reading_comp,N/A,Medium,1.52,Correct,,C,C
five-shot,reading_comp,N/A,Medium,36.53,Correct,,B,B
five-shot,reading_comp,N/A,Medium,42.12,Correct,,A,A
five-shot,reading_comp,N/A,Medium,54.05,Correct,,B,B
five-shot,reading_comp,N/A,Medium,2.65,Correct,,B,B
five-shot,expression_of_ideas,N/A,Hard,28.05,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,3.94,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,5.24,Correct,,C,C
five-shot,expression_of_ideas,N/A,Medium,2.45,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,54.13,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,60.17,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,53.73,Correct,,A,A
five-shot,expression_of_ideas,N/A,Hard,48.42,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,21.91,Correct,,C,C
five-shot,expression_of_ideas,N/A,Medium,65.85,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,37.97,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,0.09,Correct,,C,C
five-shot,expression_of_ideas,N/A,Medium,22.44,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,25.94,Correct,,C,C
five-shot,expression_of_ideas,N/A,Medium,34.09,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,35.64,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,22.83,Correct,,C,C
five-shot,expression_of_ideas,N/A,Medium,31.67,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,20.83,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,19.84,Correct,,C,C
five-shot,expression_of_ideas,N/A,Medium,16.26,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,42.18,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,35.82,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,18.03,Correct,,C,C
five-shot,algebra,N/A,Hard,7.26,Correct,,D,D
five-shot,algebra,N/A,Easy,20.68,Correct,,D,D
five-shot,algebra,N/A,Medium,26.29,Correct,,A,A
five-shot,algebra,N/A,Medium,6.82,Correct,,B,B
five-shot,algebra,N/A,Medium,8.67,Correct,,B,B
five-shot,algebra,N/A,Medium,0.93,Correct,,A,A
five-shot,algebra,N/A,Medium,5.35,Correct,,C,C
five-shot,algebra,N/A,Medium,5.74,Correct,,B,B
five-shot,algebra,N/A,Medium,5.78,Correct,,C,C
five-shot,algebra,N/A,Medium,5.98,Correct,,C,C
five-shot,conventions,5,Hard,21.22,Correct,,d,D
five-shot,conventions,12,Medium,23.85,Correct,,d,D
five-shot,conventions,22,Medium,0.75,Correct,,d,D
five-shot,conventions,27,Easy,5.9,Correct,,d,D
five-shot,conventions,3,Hard,22.93,Correct,,c,C
five-shot,conventions,7,Hard,5.84,Correct,,b,B
five-shot,conventions,11,Easy,2.87,Correct,,d,D
five-shot,conventions,8,Medium,2.81,Correct,,c,C
five-shot,conventions,26,Medium,9.4,Correct,,d,D
five-shot,conventions,18,Hard,2.86,Correct,,d,D
five-shot,conventions,15,Easy,22.28,Correct,,d,D
five-shot,conventions,31,Easy,6.04,Correct,,a,A
five-shot,conventions,32,Hard,21.59,Correct,,d,D
five-shot,conventions,33,Medium,3.82,Correct,,d,D
five-shot,conventions,34,Easy,22.61,Correct,,a,A
five-shot,conventions,35,Easy,1.41,Correct,,a,A
five-shot,conventions,36,Medium,1.65,Correct,,d,D
five-shot,conventions,37,Hard,2.94,Correct,,a,A
five-shot,conventions,38,Hard,20.29,Correct,,d,D
five-shot,conventions,39,Easy,4.49,Correct,,b,B
five-shot,conventions,40,Easy,0.95,Correct,,a,A
five-shot,conventions,41,Easy,24.02,Correct,,b,B
five-shot,conventions,42,Medium,2.69,Correct,,d,D
five-shot,conventions,43,Easy,0.88,Correct,,b,B
five-shot,conventions,44,Easy,0.83,Correct,,b,B
five-shot,conventions,45,Easy,22.09,Correct,,a,A
five-shot,conventions,46,Easy,6.04,Correct,,b,B
five-shot,conventions,47,Hard,6.1,Correct,,d,D
five-shot,conventions,48,Easy,3.08,Correct,,c,C
five-shot,conventions,49,Hard,1.02,Correct,,d,D
five-shot,advanced_math,3,Easy,5.87,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
five-shot,advanced_math,6,Easy,14.15,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
five-shot,advanced_math,4,Easy,18.08,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
five-shot,advanced_math,1,Easy,4.74,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
five-shot,advanced_math,16,Medium,24.09,Correct,Which of the following is an equivalent form of \((1.5x - 2.4)^2 - (5.2x^2 - 6.4)\)?,C,C
five-shot,advanced_math,2,Easy,6.89,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
five-shot,advanced_math,20,Easy,2.42,Correct,Which expression is equivalent to \( 20w - (4w + 3w) \)?,B,B
five-shot,advanced_math,40,Medium,6.09,Correct,"If the ordered pair (x, y) satisfies the system of equations below, what is one possible value of x?

y = x² − 4x + 4
y = 4 − x","['A', 'D']",D
five-shot,advanced_math,31,Hard,19.66,Correct,"If x is a solution to the given equation, which of the following is a possible value of x + 5?

1 / (x² + 10x + 25) = 4",A,A
five-shot,advanced_math,33,Medium,26.83,Correct,"The given equation relates the positive numbers m, n, and p. Which equation correctly gives n in terms of m and p?

7m = 5(n + p)",B,B
five-shot,advanced_math,23,Medium,5.7,Correct,"If (x, y) is a solution to the system of equations below, which of the following could be the value of x?

y = x + 1
y = x² + x",A,A
five-shot,advanced_math,41,Medium,3.68,Correct,"An oceanographer uses the equation s = (3/2)p to model the speed s, in knots, of an ocean wave, where p represents the period of the wave, in seconds. Which of the following represents the period of the wave in terms of the speed of the wave?",A,A
five-shot,advanced_math,30,Easy,4.11,Correct,"The given equation relates the variables r, s, and t. Which equation correctly expresses s in terms of r and t?

6r = 7s + t",D,D
five-shot,advanced_math,39,Hard,30.62,Correct,"What is the smallest solution to the given equation?

√((x − 2)²) = √(3x + 34)",A,A
five-shot,advanced_math,42,Medium,5.53,Correct,"A rectangle has a length that is 15 times its width. The function y = (15w)(w) represents this situation, where y is the area, in square feet, of the rectangle and y > 0. Which of the following is the best interpretation of 15w in this context?",A,A
five-shot,advanced_math,43,Hard,17.68,Correct,"The quadratic function h is defined as shown. In the xy-plane, the graph of y = h(x) intersects the x-axis at the points (0, 0) and (t, 0), where t is a constant. What is the value of t?",D,D
five-shot,advanced_math,44,Hard,22.94,Correct,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,A
five-shot,advanced_math,45,Hard,13.39,Correct,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,A
five-shot,advanced_math,46,Easy,24.47,Correct,"The graph shows the height above ground, in meters, of a ball x seconds after the ball was launched upward from a platform. Which statement is the best interpretation of the marked point (1.0, 4.8) in this context?",A,A
five-shot,advanced_math,47,Hard,5.51,Correct,"The given function ( f(x) = 9,000(0.66)^x ) models the number of advertisements a company sent to its clients each year, where ( x ) represents the number of years since 1997, and ( 0 leq x leq 5 ). If ( y = f(x) ) is graphed in the xy-plane, which of the following is the best interpretation of the y-intercept of the graph in this context?",D,D
five-shot,geometry,17,Easy,8.21,Correct,"Triangle ABC and triangle DEF are similar triangles, where AB and DE are corresponding sides. If DE = 2AB and the perimeter of triangle ABC is 20, what is the perimeter of triangle DEF?",B,B
five-shot,geometry,30,Hard,32.59,Correct,"In triangle ABC, the measure of angle B is 90° and BD is an altitude of the triangle. The length of AB is 15 and the length of AC is 23 greater than the length of AB. What is the value of BC/BD?",D,D
five-shot,geometry,6,Easy,1.29,Correct,"The area of a square is 64 square inches. What is the side length, in inches, of this square?",A,A
five-shot,geometry,20,Easy,23.71,Correct,"What is the area, in square centimeters, of a rectangle with a length of 34 centimeters (cm) and a width of 29 cm?",986,986
five-shot,geometry,1,Medium,4.17,Correct,"A right circular cylinder has a volume of 45π. If the height of the cylinder is 5, what is the radius of the cylinder?",A,A
five-shot,geometry,18,Hard,16.22,Correct,"A rectangular poster has an area of 360 square inches. A copy of the poster is made in which the length and width of the original poster are each increased by 20%. What is the area of the copy, in square inches?",518.4,518.4
five-shot,geometry,41,Medium,32.08,Correct,"Triangle FGH is similar to triangle JKL, where angle F corresponds to angle J and angles G and K are right angles. If sin(F) = 308/317, what is the value of sin(J)?",B,B
five-shot,geometry,31,Easy,17.99,Correct,"In triangle XYZ, the measure of angle X is 24° and the measure of angle Y is 98°. What is the measure of angle Z?",A,A
five-shot,geometry,12,Easy,23.5,Correct,"A rectangle has an area of 63 square meters and a length of 9 meters. What is the width, in meters, of the rectangle?",A,A
five-shot,geometry,32,Medium,4.94,Correct,"Two nearby trees are perpendicular to the ground, which is flat. One of these trees is 10 feet tall and has a shadow that is 5 feet long. At the same time, the shadow of the other tree is 2 feet long. How tall, in feet, is the other tree?",B,B
five-shot,geometry,7,Medium,31.56,Correct,"What is the volume, in cubic centimeters, of a right rectangular prism that has a length of 4 centimeters, a width of 9 centimeters, and a height of 10 centimeters?",360,360
five-shot,geometry,15,Medium,1.21,Correct,"A circle has a circumference of 31π centimeters. What is the diameter, in centimeters, of the circle?",31,31
five-shot,geometry,2,Hard,1.9,Correct,Square A has side lengths that are 166 times the side lengths of square B. The area of square A is k times the area of square B. What is the value of k?,27556,27556
five-shot,geometry,37,Hard,21.84,Correct,"Triangle XYZ is similar to triangle RST such that X, Y, and Z correspond to R, S, and T, respectively. The measure of ∠Z is 20° and 2XY = RS. What is the measure of ∠T?",C,C
five-shot,expression_of_ideas,N/A,Easy,23.49,Incorrect,,D,C
five-shot,expression_of_ideas,N/A,Easy,0.96,Incorrect,,D,C
five-shot,expression_of_ideas,N/A,Hard,0.09,Incorrect,,A,C
five-shot,expression_of_ideas,N/A,Easy,0.14,Incorrect,,A,C
five-shot,expression_of_ideas,N/A,Medium,61.06,Incorrect,,A,D
five-shot,expression_of_ideas,N/A,Hard,22.15,Incorrect,,A,C
five-shot,expression_of_ideas,N/A,Hard,0.14,Incorrect,,D,C
five-shot,expression_of_ideas,N/A,Hard,0.12,Incorrect,,D,C
five-shot,expression_of_ideas,N/A,Medium,7.77,Incorrect,,D,C
five-shot,expression_of_ideas,N/A,Medium,0.09,Incorrect,,B,C
five-shot,expression_of_ideas,N/A,Medium,23.25,Incorrect,,B,C
five-shot,expression_of_ideas,N/A,Medium,1.45,Incorrect,,D,C
five-shot,expression_of_ideas,N/A,Medium,1.53,Incorrect,,D,C
five-shot,expression_of_ideas,N/A,Medium,29.18,Incorrect,,D,C
five-shot,expression_of_ideas,N/A,Medium,2.08,Incorrect,,A,C
five-shot,expression_of_ideas,N/A,Medium,0.22,Incorrect,,B,C
five-shot,algebra,N/A,Easy,19.6,Incorrect,,A,60
five-shot,algebra,N/A,Hard,7.05,Incorrect,,D,60
five-shot,algebra,N/A,Easy,20.05,Incorrect,,40,60
five-shot,algebra,N/A,Easy,3.11,Incorrect,,C,60
five-shot,algebra,N/A,Easy,1.7,Incorrect,,21,60
five-shot,algebra,N/A,Medium,25.64,Incorrect,,B,60
five-shot,algebra,N/A,Medium,26.72,Incorrect,,B,60
five-shot,algebra,N/A,Medium,9.08,Incorrect,,2,60
five-shot,algebra,N/A,Easy,0.29,Incorrect,,1/5,60
five-shot,algebra,N/A,Easy,7.87,Incorrect,,35,60
five-shot,algebra,N/A,Medium,32.35,Incorrect,,A,60
five-shot,algebra,N/A,Hard,0.28,Incorrect,,C,60
five-shot,algebra,N/A,Easy,22.31,Incorrect,,A,60
five-shot,algebra,N/A,Hard,30.71,Incorrect,,16/17,60
five-shot,algebra,N/A,Easy,21.57,Incorrect,,A,60
five-shot,algebra,N/A,Easy,0.81,Incorrect,,A,60
five-shot,algebra,N/A,Easy,0.27,Incorrect,,A,60
five-shot,algebra,N/A,Hard,0.31,Incorrect,,A,60
five-shot,algebra,N/A,Easy,0.32,Incorrect,,C,60
five-shot,algebra,N/A,Hard,27.74,Incorrect,,A,60
five-shot,algebra,N/A,Hard,30.84,Incorrect,,A,60
five-shot,algebra,N/A,Medium,8.83,Incorrect,,A,60
five-shot,algebra,N/A,Hard,1.48,Incorrect,,A,B
five-shot,algebra,N/A,Hard,32.49,Incorrect,,D,60
five-shot,algebra,N/A,Easy,1.82,Incorrect,,A,60
five-shot,algebra,N/A,Medium,22.27,Incorrect,,2.6,60
five-shot,algebra,N/A,Easy,21.94,Incorrect,,The object is moving at a rate of 16 inches per second.,C
five-shot,algebra,N/A,Medium,14.53,Incorrect,,x: 0 → 39; 1 → 39; 2 → 39,60
five-shot,algebra,N/A,Medium,19.89,Incorrect,,9,60
five-shot,algebra,N/A,Medium,1.77,Incorrect,,C,60
five-shot,algebra,N/A,Medium,21.92,Incorrect,,D,60
five-shot,algebra,N/A,Medium,1.95,Incorrect,,30,60
five-shot,algebra,N/A,Medium,26.69,Incorrect,,241,60
five-shot,algebra,N/A,Medium,26.97,Incorrect,,8,D
five-shot,algebra,N/A,Medium,5.02,Incorrect,,2,60
five-shot,algebra,N/A,Medium,6.67,Incorrect,,2.00,.
five-shot,algebra,N/A,Medium,29.22,Incorrect,,A,60
five-shot,algebra,N/A,Medium,2.19,Incorrect,,A,60
five-shot,algebra,N/A,Medium,2.56,Incorrect,,D,A
five-shot,algebra,N/A,Medium,6.11,Incorrect,,11,.
five-shot,algebra,N/A,Medium,9.92,Incorrect,,3/17,60
five-shot,algebra,N/A,Medium,11.91,Incorrect,,33,60
five-shot,algebra,N/A,Medium,32.5,Incorrect,,-2,60
five-shot,algebra,N/A,Medium,2.34,Incorrect,,"{'x': -17, 'y': 0}",60
five-shot,algebra,N/A,Medium,30.8,Incorrect,,5,60
five-shot,algebra,N/A,Medium,4.13,Incorrect,,A,60
five-shot,algebra,N/A,Medium,30.43,Incorrect,,"{'choice': 'A', 'value': '−1/3'}",60
five-shot,algebra,N/A,Medium,0.32,Incorrect,,"['1/2', '0.5']",60
five-shot,algebra,N/A,Medium,1.75,Incorrect,,C,60
five-shot,algebra,N/A,Medium,7.21,Incorrect,,A,60
five-shot,algebra,N/A,Medium,6.99,Incorrect,,B,60
five-shot,algebra,N/A,Medium,1.06,Incorrect,,C,60
five-shot,algebra,N/A,Medium,0.72,Incorrect,,D,60
five-shot,algebra,N/A,Medium,26.82,Incorrect,,B,60
five-shot,algebra,N/A,Medium,21.28,Incorrect,,A,60
five-shot,algebra,N/A,Medium,1.79,Incorrect,,B,C
five-shot,algebra,N/A,Medium,1.62,Incorrect,,74,
five-shot,algebra,N/A,Medium,29.12,Incorrect,,A,60
five-shot,algebra,N/A,Medium,31.66,Incorrect,,3/2,60
five-shot,algebra,N/A,Medium,27.83,Incorrect,,3/2,60
five-shot,algebra,N/A,Medium,20.02,Incorrect,,3/2,60
five-shot,algebra,N/A,Medium,26.76,Incorrect,,3/2,60
five-shot,algebra,N/A,Medium,21.68,Incorrect,,3/2,60
five-shot,algebra,N/A,Medium,0.35,Incorrect,,C,60
five-shot,algebra,N/A,Medium,0.27,Incorrect,,C,60
five-shot,algebra,N/A,Medium,5.73,Incorrect,,C,B
five-shot,algebra,N/A,Medium,20.26,Incorrect,,A,60
five-shot,algebra,N/A,Medium,5.98,Incorrect,,8,6
five-shot,algebra,N/A,Medium,0.28,Incorrect,,C,60
five-shot,algebra,N/A,Medium,0.38,Incorrect,,D,60
five-shot,algebra,N/A,Medium,0.27,Incorrect,,B,60
five-shot,algebra,N/A,Medium,0.3,Incorrect,,D,60
five-shot,algebra,N/A,Medium,21.53,Incorrect,,C,60
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,conventions,2,Medium,26.73,Incorrect,,c,D
five-shot,conventions,19,Hard,6.21,Incorrect,,d,B
five-shot,conventions,1,Easy,20.52,Incorrect,,a,C
five-shot,conventions,13,Hard,20.43,Incorrect,,d,B
five-shot,conventions,16,Hard,2.62,Incorrect,,b,C
five-shot,conventions,29,Medium,23.02,Incorrect,,d,A
five-shot,conventions,20,Easy,12.12,Incorrect,,c,A
five-shot,conventions,21,Hard,29.15,Incorrect,,c,D
five-shot,conventions,4,Medium,8.99,Incorrect,,d,B
five-shot,conventions,50,Easy,22.57,Incorrect,,a,C
five-shot,advanced_math,19,Hard,5.37,Incorrect,"The expression \((3x - 23)(19x + 6)\) is equivalent to the expression \(ax^2 + bx + c\), where \(a\), \(b\), and \(c\) are constants. What is the value of \(b\)?",-419,C
five-shot,advanced_math,11,Medium,33.75,Incorrect,Which of the following expressions is equivalent to x² − 5?,C,A
five-shot,advanced_math,10,Medium,5.46,Incorrect,Which of the following is equivalent to the expression x⁴ − x² − 6?,B,A
five-shot,advanced_math,14,Medium,21.4,Incorrect,"The expression 90y⁵ − 54y⁴ is equivalent to ry⁴(15y − 9), where r is a constant. What is the value of r?",D,A
five-shot,advanced_math,35,Hard,6.39,Incorrect,"In the xy-plane, a line with equation 2y = c for some constant c intersects a parabola at exactly one point. If the parabola has equation y = −2x² + 9x, what is the value of c?",B,C
five-shot,advanced_math,21,Medium,21.68,Incorrect,A system of equations consists of a quadratic equation and a linear equation. The equations in this system are graphed in the xy-plane shown in img123.png. How many solutions does this system have?,C,D
five-shot,advanced_math,36,Easy,13.8,Incorrect,"The graph of a system of a linear equation and a nonlinear equation is shown. What is the solution (x, y) to this system?",C,D
five-shot,geometry,34,Hard,14.38,Incorrect,"In triangles LMN and RST, angles L and R each have measure 60°, LN = 10, and RT = 30. Which additional piece of information is sufficient to prove that triangle LMN is similar to triangle RST?",D,B
chain-of-thought,reading_comp,N/A,Medium,56.87,Correct,,C,C
chain-of-thought,reading_comp,N/A,Easy,43.2,Correct,,D,D
chain-of-thought,reading_comp,N/A,Hard,52.14,Correct,,A,A
chain-of-thought,reading_comp,N/A,Easy,60.73,Correct,,B,B
chain-of-thought,reading_comp,N/A,Easy,35.07,Correct,,A,A
chain-of-thought,reading_comp,N/A,Hard,0.2,Correct,,C,C
chain-of-thought,reading_comp,N/A,Hard,43.1,Correct,,A,A
chain-of-thought,reading_comp,N/A,Hard,23.77,Correct,,C,C
chain-of-thought,reading_comp,N/A,Easy,35.13,Correct,,C,C
chain-of-thought,reading_comp,N/A,Medium,25.56,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,47.7,Correct,,A,A
chain-of-thought,reading_comp,N/A,Hard,34.46,Correct,,B,B
chain-of-thought,reading_comp,N/A,Hard,8.26,Correct,,C,C
chain-of-thought,reading_comp,N/A,Medium,36.55,Correct,,D,D
chain-of-thought,reading_comp,N/A,Easy,22.83,Correct,,A,A
chain-of-thought,reading_comp,N/A,Easy,47.04,Correct,,B,B
chain-of-thought,reading_comp,N/A,Hard,20.99,Correct,,D,D
chain-of-thought,reading_comp,N/A,Easy,28.87,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,49.76,Correct,,B,B
chain-of-thought,reading_comp,N/A,Hard,45.21,Correct,,B,B
chain-of-thought,reading_comp,N/A,Easy,31.95,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,49.69,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,23.23,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,25.71,Correct,,C,C
chain-of-thought,reading_comp,N/A,Medium,4.11,Correct,,C,C
chain-of-thought,reading_comp,N/A,Medium,38.44,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,0.08,Correct,,C,C
chain-of-thought,reading_comp,N/A,Medium,30.1,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,43.61,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,2.98,Correct,,C,C
chain-of-thought,reading_comp,N/A,Medium,23.86,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,30.58,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,29.54,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,17.39,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,28.6,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,31.7,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Hard,55.25,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Easy,34.73,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Hard,22.87,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,0.08,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Easy,23.05,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,25.87,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,23.29,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,26.78,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,35.36,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,0.13,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,27.94,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,55.94,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,42.98,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,13.25,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,16.4,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,11.83,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,2.91,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,8.43,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,20.41,Correct,,C,C
chain-of-thought,algebra,N/A,Easy,3.23,Correct,,21,21
chain-of-thought,algebra,N/A,Medium,5.33,Correct,,B,B
chain-of-thought,algebra,N/A,Easy,4.73,Correct,,35,35
chain-of-thought,algebra,N/A,Easy,24.62,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,9.56,Correct,,D,D
chain-of-thought,algebra,N/A,Easy,29.29,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,28.24,Correct,,2.6,2.6
