Strategy,Subject,Question_Number,Difficulty,Runtime,Status,Question,Correct_Answer,Model_Answer
five-shot,reading_comp,N/A,Medium,35.98,Correct,,A,A
five-shot,reading_comp,N/A,Easy,23.47,Correct,,A,A
five-shot,reading_comp,N/A,Hard,30.1,Correct,,A,A
five-shot,reading_comp,N/A,Easy,41.99,Correct,,D,D
five-shot,reading_comp,N/A,Medium,30.02,Correct,,D,D
five-shot,reading_comp,N/A,Medium,41.97,Correct,,C,C
five-shot,reading_comp,N/A,Medium,36.02,Correct,,A,A
five-shot,reading_comp,N/A,Medium,42.01,Correct,,B,B
five-shot,reading_comp,N/A,Medium,35.99,Correct,,D,D
five-shot,reading_comp,N/A,Medium,30.01,Correct,,A,A
five-shot,reading_comp,N/A,Medium,36.02,Correct,,C,C
five-shot,reading_comp,N/A,Medium,41.96,Correct,,A,A
five-shot,reading_comp,N/A,Medium,29.99,Correct,,B,B
five-shot,reading_comp,N/A,Medium,36.03,Correct,,C,C
five-shot,reading_comp,N/A,Medium,35.98,Correct,,A,A
five-shot,reading_comp,N/A,Medium,36.01,Correct,,D,D
five-shot,reading_comp,N/A,Medium,38.02,Correct,,D,D
five-shot,reading_comp,N/A,Medium,36.09,Correct,,C,C
five-shot,reading_comp,N/A,Medium,29.92,Correct,,A,A
five-shot,reading_comp,N/A,Medium,30.01,Correct,,B,B
five-shot,reading_comp,N/A,Medium,23.97,Correct,,D,D
five-shot,reading_comp,N/A,Medium,30.02,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,24.07,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,41.95,Correct,,B,B
five-shot,expression_of_ideas,N/A,Hard,29.98,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,42.34,Correct,,C,C
five-shot,expression_of_ideas,N/A,Easy,24.17,Correct,,A,A
five-shot,expression_of_ideas,N/A,Hard,35.52,Correct,,A,A
five-shot,expression_of_ideas,N/A,Easy,29.99,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,29.99,Correct,,B,B
five-shot,expression_of_ideas,N/A,Hard,29.99,Correct,,B,B
five-shot,expression_of_ideas,N/A,Hard,17.98,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,30.02,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,7.37,Correct,,A,A
five-shot,expression_of_ideas,N/A,Easy,12.04,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,18.02,Correct,,C,C
five-shot,expression_of_ideas,N/A,Medium,23.92,Correct,,A,A
five-shot,expression_of_ideas,N/A,Easy,24.03,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,17.99,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,18.03,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,17.96,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,24.05,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,29.97,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,30.14,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,17.87,Correct,,C,C
five-shot,expression_of_ideas,N/A,Medium,24.04,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,26.17,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,34.75,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,23.95,Correct,,C,C
five-shot,expression_of_ideas,N/A,Medium,24.86,Correct,,C,C
five-shot,expression_of_ideas,N/A,Medium,23.16,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,24.66,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,23.35,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,11.98,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,12.02,Correct,,B,B
five-shot,algebra,N/A,Easy,16.84,Correct,,A,A
five-shot,algebra,N/A,Hard,20.61,Correct,,D,D
five-shot,algebra,N/A,Easy,15.38,Correct,,40,40
five-shot,algebra,N/A,Easy,17.99,Correct,,C,C
five-shot,algebra,N/A,Medium,11.96,Correct,,B,B
five-shot,algebra,N/A,Hard,18.07,Correct,,D,D
five-shot,algebra,N/A,Medium,11.94,Correct,,B,B
five-shot,algebra,N/A,Medium,12.04,Correct,,A,A
five-shot,algebra,N/A,Hard,12.97,Correct,,C,C
five-shot,algebra,N/A,Easy,0.97,Correct,,A,A
five-shot,algebra,N/A,Hard,8.65,Correct,,16/17,16/17
five-shot,algebra,N/A,Easy,18.01,Correct,,A,A
five-shot,algebra,N/A,Easy,12.0,Correct,,A,A
five-shot,algebra,N/A,Easy,11.98,Correct,,A,A
five-shot,algebra,N/A,Hard,18.01,Correct,,A,A
five-shot,algebra,N/A,Hard,16.23,Correct,,A,A
five-shot,algebra,N/A,Medium,12.01,Correct,,A,A
five-shot,algebra,N/A,Hard,11.99,Correct,,A,A
five-shot,algebra,N/A,Easy,12.0,Correct,,A,A
five-shot,algebra,N/A,Medium,18.06,Correct,,2.6,2.6
five-shot,algebra,N/A,Medium,12.0,Correct,,9,9
five-shot,algebra,N/A,Medium,18.02,Correct,,30,30
five-shot,algebra,N/A,Medium,18.01,Correct,,2,2
five-shot,algebra,N/A,Medium,4.76,Correct,,A,A
five-shot,algebra,N/A,Medium,19.64,Correct,,A,A
five-shot,algebra,N/A,Medium,2.06,Correct,,3/17,3/17
five-shot,algebra,N/A,Medium,0.75,Correct,,A,A
five-shot,algebra,N/A,Medium,6.03,Correct,,C,C
five-shot,algebra,N/A,Medium,5.94,Correct,,A,A
five-shot,algebra,N/A,Medium,6.01,Correct,,A,A
five-shot,algebra,N/A,Medium,6.03,Correct,,B,B
five-shot,algebra,N/A,Medium,0.85,Correct,,B,B
five-shot,algebra,N/A,Medium,6.0,Correct,,A,A
five-shot,algebra,N/A,Medium,2.2,Correct,,B,B
five-shot,algebra,N/A,Medium,12.94,Correct,,3/2,1.5
five-shot,algebra,N/A,Medium,8.49,Correct,,3/2,1.5
five-shot,algebra,N/A,Medium,2.0,Correct,,B,B
five-shot,algebra,N/A,Medium,6.01,Correct,,A,A
five-shot,algebra,N/A,Medium,5.96,Correct,,A,A
five-shot,algebra,N/A,Medium,1.38,Correct,,C,C
five-shot,algebra,N/A,Medium,2.79,Correct,,B,B
five-shot,algebra,N/A,Medium,5.68,Correct,,B,B
five-shot,algebra,N/A,Medium,8.63,Correct,,D,D
five-shot,algebra,N/A,Medium,6.27,Correct,,C,C
five-shot,algebra,N/A,Medium,11.35,Correct,,C,C
five-shot,algebra,N/A,Medium,11.62,Correct,,C,C
five-shot,conventions,7,Hard,13.89,Correct,,b,B
five-shot,conventions,23,Easy,0.9,Correct,,b,B
five-shot,conventions,29,Medium,6.18,Correct,,d,D
five-shot,conventions,9,Easy,5.81,Correct,,d,D
five-shot,conventions,1,Easy,12.54,Correct,,a,A
five-shot,conventions,15,Easy,2.06,Correct,,d,D
five-shot,conventions,22,Medium,6.0,Correct,,d,D
five-shot,conventions,6,Easy,5.75,Correct,,c,C
five-shot,conventions,5,Hard,6.02,Correct,,d,D
five-shot,conventions,12,Medium,6.19,Correct,,d,D
five-shot,conventions,20,Easy,6.03,Correct,,c,C
five-shot,conventions,31,Easy,6.09,Correct,,a,A
five-shot,conventions,32,Hard,6.04,Correct,,d,D
five-shot,conventions,34,Easy,6.01,Correct,,a,A
five-shot,conventions,35,Easy,6.02,Correct,,a,A
five-shot,conventions,37,Hard,6.05,Correct,,a,A
five-shot,conventions,38,Hard,5.98,Correct,,d,D
five-shot,conventions,39,Easy,5.97,Correct,,b,B
five-shot,conventions,40,Easy,5.92,Correct,,a,A
five-shot,conventions,41,Easy,5.94,Correct,,b,B
five-shot,conventions,42,Medium,6.14,Correct,,d,D
five-shot,conventions,43,Easy,19.29,Correct,,b,B
five-shot,conventions,44,Easy,1.01,Correct,,b,B
five-shot,conventions,46,Easy,6.0,Correct,,b,B
five-shot,conventions,47,Hard,6.07,Correct,,d,D
five-shot,conventions,48,Easy,5.77,Correct,,c,C
five-shot,conventions,49,Hard,6.03,Correct,,d,D
five-shot,conventions,50,Easy,5.96,Correct,,a,A
five-shot,advanced_math,14,Medium,25.83,Correct,"The expression 90y⁵ − 54y⁴ is equivalent to ry⁴(15y − 9), where r is a constant. What is the value of r?",D,D
five-shot,advanced_math,3,Easy,15.49,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
five-shot,advanced_math,16,Medium,15.45,Correct,Which of the following is an equivalent form of \((1.5x - 2.4)^2 - (5.2x^2 - 6.4)\)?,C,C
five-shot,advanced_math,6,Easy,16.05,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
five-shot,advanced_math,4,Easy,22.69,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
five-shot,advanced_math,12,Easy,12.02,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
five-shot,advanced_math,15,Hard,14.48,Correct,"The equation \( \frac{2}{x-2} + \frac{3}{x+5} = \frac{rx + t}{(x-2)(x+5)} \) is true for all \( x > 2 \), where \( r \) and \( t \) are positive constants. What is the value of \( rt \)?",C,C
five-shot,advanced_math,2,Easy,9.45,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
five-shot,advanced_math,20,Easy,23.67,Correct,Which expression is equivalent to \( 20w - (4w + 3w) \)?,B,B
five-shot,advanced_math,31,Hard,26.18,Correct,"If x is a solution to the given equation, which of the following is a possible value of x + 5?

1 / (x² + 10x + 25) = 4",A,A
five-shot,advanced_math,39,Hard,20.15,Correct,"What is the smallest solution to the given equation?

√((x − 2)²) = √(3x + 34)",A,A
five-shot,advanced_math,35,Hard,15.53,Correct,"In the xy-plane, a line with equation 2y = c for some constant c intersects a parabola at exactly one point. If the parabola has equation y = −2x² + 9x, what is the value of c?",B,B
five-shot,advanced_math,30,Easy,16.13,Correct,"The given equation relates the variables r, s, and t. Which equation correctly expresses s in terms of r and t?

6r = 7s + t",D,D
five-shot,advanced_math,28,Hard,5.42,Correct,"In the xy-plane, a line with equation 2y = 4.5 intersects a parabola at exactly one point. If the parabola has equation y = -4x² + bx, where b is a positive constant, what is the value of b?",C,C
five-shot,advanced_math,26,Easy,3.57,Correct,"The graphs of the given equations intersect at the point (x, y) in the xy-plane. What is the value of y?

x = 49
y = √x + 9",A,A
five-shot,advanced_math,34,Hard,8.44,Correct,"Which of the following is a solution to the equation below?

2x² − 2 = 2x + 3",D,D
five-shot,advanced_math,25,Easy,3.55,Correct,"The graphs of the given equations intersect at the point (x, y) in the xy-plane. What is the value of y?

x = 49
y = √x + 9",A,A
five-shot,advanced_math,36,Easy,6.92,Correct,"The graph of a system of a linear equation and a nonlinear equation is shown. What is the solution (x, y) to this system?",C,C
five-shot,advanced_math,22,Easy,5.56,Correct,Which of the following inequalities is equivalent to the inequality 6x - 9y > 12?,B,B
five-shot,advanced_math,42,Medium,12.24,Correct,"A rectangle has a length that is 15 times its width. The function y = (15w)(w) represents this situation, where y is the area, in square feet, of the rectangle and y > 0. Which of the following is the best interpretation of 15w in this context?",A,A
five-shot,advanced_math,44,Hard,4.71,Correct,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,A
five-shot,advanced_math,45,Hard,11.95,Correct,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,A
five-shot,advanced_math,46,Easy,12.25,Correct,"The graph shows the height above ground, in meters, of a ball x seconds after the ball was launched upward from a platform. Which statement is the best interpretation of the marked point (1.0, 4.8) in this context?",A,A
five-shot,advanced_math,47,Hard,4.64,Correct,"The given function ( f(x) = 9,000(0.66)^x ) models the number of advertisements a company sent to its clients each year, where ( x ) represents the number of years since 1997, and ( 0 leq x leq 5 ). If ( y = f(x) ) is graphed in the xy-plane, which of the following is the best interpretation of the y-intercept of the graph in this context?",D,D
five-shot,geometry,30,Hard,8.02,Correct,"In triangle ABC, the measure of angle B is 90° and BD is an altitude of the triangle. The length of AB is 15 and the length of AC is 23 greater than the length of AB. What is the value of BC/BD?",D,D
five-shot,geometry,32,Medium,16.59,Correct,"Two nearby trees are perpendicular to the ground, which is flat. One of these trees is 10 feet tall and has a shadow that is 5 feet long. At the same time, the shadow of the other tree is 2 feet long. How tall, in feet, is the other tree?",B,B
five-shot,geometry,3,Easy,11.55,Correct,"The side length of a square is 55 centimeters (cm). What is the area, in cm², of the square?",C,C
five-shot,geometry,7,Medium,0.95,Correct,"What is the volume, in cubic centimeters, of a right rectangular prism that has a length of 4 centimeters, a width of 9 centimeters, and a height of 10 centimeters?",360,360
five-shot,geometry,1,Medium,2.01,Correct,"A right circular cylinder has a volume of 45π. If the height of the cylinder is 5, what is the radius of the cylinder?",A,A
five-shot,geometry,10,Medium,6.77,Correct,"A cylinder has a diameter of 8 inches and a height of 12 inches. What is the volume, in cubic inches, of the cylinder?",C,C
five-shot,geometry,42,Medium,6.26,Correct,"In right triangle RST, the sum of the measures of angle R and angle S is 90 degrees. The value of sin(R) is √15/4. What is the value of cos(S)?",B,B
five-shot,geometry,2,Hard,5.68,Correct,Square A has side lengths that are 166 times the side lengths of square B. The area of square A is k times the area of square B. What is the value of k?,27556,27556
five-shot,geometry,37,Hard,3.63,Correct,"Triangle XYZ is similar to triangle RST such that X, Y, and Z correspond to R, S, and T, respectively. The measure of ∠Z is 20° and 2XY = RS. What is the measure of ∠T?",C,C
five-shot,geometry,18,Hard,5.71,Correct,"A rectangular poster has an area of 360 square inches. A copy of the poster is made in which the length and width of the original poster are each increased by 20%. What is the area of the copy, in square inches?",518.4,518.4
five-shot,geometry,14,Hard,6.17,Correct,A right circular cone has a height of 22 centimeters (cm) and a base with a diameter of 6 cm. The volume of this cone is nπ cm³. What is the value of n?,66,66
five-shot,reading_comp,N/A,Hard,12.02,Incorrect,,D,C
five-shot,reading_comp,N/A,Hard,20.16,Incorrect,,D,A
five-shot,reading_comp,N/A,Medium,0,Incorrect,,A,
five-shot,reading_comp,N/A,Easy,0,Incorrect,,B,
five-shot,reading_comp,N/A,Medium,0,Incorrect,,B,
five-shot,reading_comp,N/A,Easy,0,Incorrect,,C,
five-shot,reading_comp,N/A,Hard,0,Incorrect,,C,
five-shot,reading_comp,N/A,Hard,35.98,Incorrect,,B,D
five-shot,reading_comp,N/A,Medium,30.0,Incorrect,,B,A
five-shot,reading_comp,N/A,Medium,33.98,Incorrect,,B,A
five-shot,expression_of_ideas,N/A,Medium,30.74,Incorrect,,D,B
five-shot,expression_of_ideas,N/A,Hard,17.47,Incorrect,,A,B
five-shot,expression_of_ideas,N/A,Medium,23.09,Incorrect,,C,A
five-shot,expression_of_ideas,N/A,Medium,0,Incorrect,,C,
five-shot,expression_of_ideas,N/A,Medium,0,Incorrect,,B,
five-shot,expression_of_ideas,N/A,Medium,0,Incorrect,,C,
five-shot,expression_of_ideas,N/A,Medium,0,Incorrect,,A,
five-shot,algebra,N/A,Easy,12.02,Incorrect,,21,A
five-shot,algebra,N/A,Medium,12.0,Incorrect,,2,A
five-shot,algebra,N/A,Easy,12.0,Incorrect,,1/5,8/25
five-shot,algebra,N/A,Easy,18.0,Incorrect,,35,D
five-shot,algebra,N/A,Easy,15.34,Incorrect,,D,B
five-shot,algebra,N/A,Easy,18.01,Incorrect,,C,A
five-shot,algebra,N/A,Hard,1.76,Incorrect,,A,0
five-shot,algebra,N/A,Hard,17.99,Incorrect,,D,A
five-shot,algebra,N/A,Easy,17.99,Incorrect,,The object is moving at a rate of 16 inches per second.,C
five-shot,algebra,N/A,Medium,11.99,Incorrect,,x: 0 → 39; 1 → 39; 2 → 39,B
five-shot,algebra,N/A,Medium,16.16,Incorrect,,C,D
five-shot,algebra,N/A,Medium,9.54,Incorrect,,D,C
five-shot,algebra,N/A,Medium,18.01,Incorrect,,241,A
five-shot,algebra,N/A,Medium,17.95,Incorrect,,8,D
five-shot,algebra,N/A,Medium,3.83,Incorrect,,2.00,3
five-shot,algebra,N/A,Medium,10.36,Incorrect,,D,B
five-shot,algebra,N/A,Medium,12.18,Incorrect,,11,.
five-shot,algebra,N/A,Medium,8.0,Incorrect,,33,B
five-shot,algebra,N/A,Medium,10.72,Incorrect,,-2,A
five-shot,algebra,N/A,Medium,18.9,Incorrect,,"{'x': -17, 'y': 0}",D
five-shot,algebra,N/A,Medium,10.85,Incorrect,,5,1
five-shot,algebra,N/A,Medium,5.95,Incorrect,,"{'choice': 'A', 'value': '−1/3'}",A
five-shot,algebra,N/A,Medium,6.01,Incorrect,,"['1/2', '0.5']",3/2
five-shot,algebra,N/A,Medium,5.96,Incorrect,,C,D
five-shot,algebra,N/A,Medium,12.12,Incorrect,,D,C
five-shot,algebra,N/A,Medium,11.99,Incorrect,,B,C
five-shot,algebra,N/A,Medium,13.39,Incorrect,,74,14
five-shot,algebra,N/A,Medium,11.82,Incorrect,,A,.
five-shot,algebra,N/A,Medium,7.72,Incorrect,,3/2,4.
five-shot,algebra,N/A,Medium,5.83,Incorrect,,3/2,3.5
five-shot,algebra,N/A,Medium,6.31,Incorrect,,3/2,3.5
five-shot,algebra,N/A,Medium,9.93,Incorrect,,C,.
five-shot,algebra,N/A,Medium,5.98,Incorrect,,C,A
five-shot,algebra,N/A,Medium,6.05,Incorrect,,C,B
five-shot,algebra,N/A,Medium,10.65,Incorrect,,8,.
five-shot,algebra,N/A,Medium,6.88,Incorrect,,D,.
five-shot,algebra,N/A,Medium,11.07,Incorrect,,C,A
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,conventions,4,Medium,6.16,Incorrect,,d,B
five-shot,conventions,19,Hard,6.0,Incorrect,,d,B
five-shot,conventions,16,Hard,6.02,Incorrect,,b,C
five-shot,conventions,28,Medium,6.0,Incorrect,,a,B
five-shot,conventions,10,Medium,6.03,Incorrect,,d,C
five-shot,conventions,24,Easy,6.12,Incorrect,,b,D
five-shot,conventions,21,Hard,6.01,Incorrect,,c,D
five-shot,conventions,27,Easy,6.07,Incorrect,,d,C
five-shot,conventions,11,Easy,5.83,Incorrect,,d,C
five-shot,conventions,33,Medium,5.79,Incorrect,,d,C
five-shot,conventions,36,Medium,6.14,Incorrect,,d,B
five-shot,conventions,45,Easy,6.03,Incorrect,,a,C
five-shot,advanced_math,17,Hard,20.84,Incorrect,"For what value of x is the given expression \( \sqrt[5]{70n \left( \sqrt[6]{70n} \right)^2} \) equivalent to \((70n)^{30x}\), where \(n > 1\)?",4/225,A
five-shot,advanced_math,19,Hard,22.55,Incorrect,"The expression \((3x - 23)(19x + 6)\) is equivalent to the expression \(ax^2 + bx + c\), where \(a\), \(b\), and \(c\) are constants. What is the value of \(b\)?",-419,B
five-shot,advanced_math,43,Hard,20.9,Incorrect,"The quadratic function h is defined as shown. In the xy-plane, the graph of y = h(x) intersects the x-axis at the points (0, 0) and (t, 0), where t is a constant. What is the value of t?",D,B
five-shot,geometry,19,Hard,1.06,Incorrect,"A right rectangular prism has a length of 28 centimeters (cm), a width of 15 cm, and a height of 16 cm. What is the surface area, in cm², of the right rectangular prism?",2216,2272
five-shot,geometry,13,Hard,11.55,Incorrect,"A cube has a volume of 474,552 cubic units. What is the surface area, in square units, of the cube?",36504,7566
five-shot,geometry,50,Hard,2.13,Incorrect,"An isosceles right triangle has a hypotenuse of length 58 inches. What is the perimeter, in inches, of this triangle?",58 + 58√2,140
five-shot,geometry,34,Hard,8.66,Incorrect,"In triangles LMN and RST, angles L and R each have measure 60°, LN = 10, and RT = 30. Which additional piece of information is sufficient to prove that triangle LMN is similar to triangle RST?",D,B
chain-of-thought,reading_comp,N/A,Easy,27.07,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,30.03,Correct,,A,A
chain-of-thought,reading_comp,N/A,Easy,31.28,Correct,,D,D
chain-of-thought,reading_comp,N/A,Hard,35.14,Correct,,C,C
chain-of-thought,reading_comp,N/A,Hard,29.71,Correct,,B,B
chain-of-thought,reading_comp,N/A,Hard,42.64,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,34.84,Correct,,C,C
chain-of-thought,reading_comp,N/A,Hard,37.06,Correct,,C,C
chain-of-thought,reading_comp,N/A,Medium,35.59,Correct,,B,B
chain-of-thought,reading_comp,N/A,Easy,23.45,Correct,,C,C
chain-of-thought,reading_comp,N/A,Hard,24.41,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,25.43,Correct,,A,A
chain-of-thought,reading_comp,N/A,Hard,7.23,Correct,,A,A
chain-of-thought,reading_comp,N/A,Hard,22.36,Correct,,C,C
chain-of-thought,reading_comp,N/A,Hard,25.06,Correct,,A,A
chain-of-thought,reading_comp,N/A,Hard,29.81,Correct,,D,D
chain-of-thought,reading_comp,N/A,Easy,17.76,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,17.52,Correct,,C,C
chain-of-thought,reading_comp,N/A,Medium,18.11,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,24.57,Correct,,D,D
chain-of-thought,reading_comp,N/A,Easy,22.81,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,29.99,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,25.7,Correct,,A,A
chain-of-thought,reading_comp,N/A,Easy,23.61,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,16.91,Correct,,B,B
chain-of-thought,reading_comp,N/A,Easy,27.56,Correct,,C,C
chain-of-thought,reading_comp,N/A,Easy,24.68,Correct,,A,A
chain-of-thought,reading_comp,N/A,Hard,23.75,Correct,,A,A
chain-of-thought,reading_comp,N/A,Hard,17.7,Correct,,B,B
chain-of-thought,reading_comp,N/A,Easy,23.42,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,23.64,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,24.08,Correct,,C,C
chain-of-thought,reading_comp,N/A,Medium,12.22,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,23.63,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,5.75,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,11.41,Correct,,C,C
chain-of-thought,reading_comp,N/A,Medium,11.76,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,25.18,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,22.61,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,30.68,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,23.28,Correct,,C,C
chain-of-thought,reading_comp,N/A,Medium,18.74,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,29.26,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,24.39,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,19.16,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,9.28,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Hard,12.44,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,18.01,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Easy,24.39,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Hard,22.94,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Easy,30.93,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,24.04,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Hard,18.15,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,30.84,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Hard,19.59,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,16.62,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Easy,17.54,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,13.18,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Easy,9.11,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,3.75,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,5.43,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,6.99,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,5.47,Correct,,A,A
