Strategy,Subject,Question_Number,Difficulty,Runtime,Status,Question,Correct_Answer,Model_Answer
five-shot,expression_of_ideas,N/A,Medium,1.27,Correct,,C,C
five-shot,expression_of_ideas,N/A,Medium,32.81,Correct,,C,C
five-shot,expression_of_ideas,N/A,Medium,0.99,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,36.04,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,0.88,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,1.14,Correct,,C,C
five-shot,expression_of_ideas,N/A,Medium,0.62,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,0.91,Correct,,A,A
five-shot,expression_of_ideas,N/A,Medium,32.0,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,0.95,Correct,,B,B
five-shot,expression_of_ideas,N/A,Medium,0.84,Correct,,D,D
five-shot,expression_of_ideas,N/A,Medium,0.97,Correct,,A,A
five-shot,algebra,N/A,Easy,11.18,Correct,,A,A
five-shot,algebra,N/A,Easy,6.15,Correct,,40,40
five-shot,algebra,N/A,Easy,11.93,Correct,,C,C
five-shot,algebra,N/A,Medium,11.99,Correct,,B,B
five-shot,algebra,N/A,Hard,12.02,Correct,,D,D
five-shot,algebra,N/A,Medium,1.32,Correct,,B,B
five-shot,algebra,N/A,Medium,0.69,Correct,,A,A
five-shot,algebra,N/A,Easy,101.03,Correct,,A,A
five-shot,algebra,N/A,Easy,17.38,Correct,,A,A
five-shot,algebra,N/A,Easy,0.64,Correct,,A,A
five-shot,algebra,N/A,Easy,1.03,Correct,,A,A
five-shot,algebra,N/A,Hard,0.81,Correct,,A,A
five-shot,algebra,N/A,Hard,17.93,Correct,,A,A
five-shot,algebra,N/A,Medium,1.02,Correct,,A,A
five-shot,algebra,N/A,Easy,12.0,Correct,,A,A
five-shot,algebra,N/A,Medium,1.28,Correct,,9,9
five-shot,algebra,N/A,Medium,1.52,Correct,,C,C
five-shot,algebra,N/A,Medium,1.23,Correct,,30,30
five-shot,algebra,N/A,Medium,2.55,Correct,,241,241
five-shot,algebra,N/A,Medium,6.97,Correct,,2,2
five-shot,algebra,N/A,Medium,17.09,Correct,,A,A
five-shot,algebra,N/A,Medium,18.0,Correct,,A,A
five-shot,algebra,N/A,Medium,17.48,Correct,,A,A
five-shot,algebra,N/A,Medium,18.01,Correct,,C,C
five-shot,algebra,N/A,Medium,11.98,Correct,,A,A
five-shot,algebra,N/A,Medium,1.46,Correct,,B,B
five-shot,algebra,N/A,Medium,18.0,Correct,,B,B
five-shot,algebra,N/A,Medium,18.04,Correct,,A,A
five-shot,algebra,N/A,Medium,1.0,Correct,,A,A
five-shot,algebra,N/A,Medium,1.6,Correct,,B,B
five-shot,algebra,N/A,Medium,17.39,Correct,,B,B
five-shot,algebra,N/A,Medium,15.6,Correct,,A,A
five-shot,algebra,N/A,Medium,1.18,Correct,,A,A
five-shot,algebra,N/A,Medium,14.48,Correct,,B,B
five-shot,algebra,N/A,Medium,1.07,Correct,,B,B
five-shot,algebra,N/A,Medium,17.66,Correct,,C,C
five-shot,algebra,N/A,Medium,0.63,Correct,,C,C
five-shot,conventions,17,Hard,3.19,Correct,,d,D
five-shot,conventions,26,Medium,0.64,Correct,,d,D
five-shot,conventions,18,Hard,0.58,Correct,,d,D
five-shot,conventions,25,Hard,12.05,Correct,,a,A
five-shot,conventions,19,Hard,0.35,Correct,,d,D
five-shot,conventions,6,Easy,11.93,Correct,,c,C
five-shot,conventions,28,Medium,0.92,Correct,,a,A
five-shot,conventions,12,Medium,0.78,Correct,,d,D
five-shot,conventions,9,Easy,7.48,Correct,,d,D
five-shot,conventions,21,Hard,0.83,Correct,,c,C
five-shot,conventions,34,Easy,0.94,Correct,,a,A
five-shot,conventions,35,Easy,0.65,Correct,,a,A
five-shot,conventions,37,Hard,0.73,Correct,,a,A
five-shot,conventions,38,Hard,0.9,Correct,,d,D
five-shot,conventions,39,Easy,7.95,Correct,,b,B
five-shot,conventions,40,Easy,0.96,Correct,,a,A
five-shot,conventions,41,Easy,11.21,Correct,,b,B
five-shot,conventions,42,Medium,0.91,Correct,,d,D
five-shot,conventions,43,Easy,0.92,Correct,,b,B
five-shot,conventions,44,Easy,0.99,Correct,,b,B
five-shot,conventions,45,Easy,9.03,Correct,,a,A
five-shot,conventions,46,Easy,0.43,Correct,,b,B
five-shot,conventions,47,Hard,11.56,Correct,,d,D
five-shot,conventions,48,Easy,0.82,Correct,,c,C
five-shot,conventions,49,Hard,0.93,Correct,,d,D
five-shot,advanced_math,4,Easy,5.1,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
five-shot,advanced_math,9,Medium,20.48,Correct,"(2x + 5)² − (x − 2) + 2(x + 3)

Which of the following is equivalent to the expression above?",A,A
five-shot,advanced_math,16,Medium,25.8,Correct,Which of the following is an equivalent form of \((1.5x - 2.4)^2 - (5.2x^2 - 6.4)\)?,C,C
five-shot,advanced_math,13,Easy,3.58,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
five-shot,advanced_math,7,Easy,15.43,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
five-shot,advanced_math,11,Medium,7.5,Correct,Which of the following expressions is equivalent to x² − 5?,C,C
five-shot,advanced_math,12,Easy,6.19,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
five-shot,advanced_math,20,Easy,2.14,Correct,Which expression is equivalent to \( 20w - (4w + 3w) \)?,B,B
five-shot,advanced_math,21,Medium,2.87,Correct,A system of equations consists of a quadratic equation and a linear equation. The equations in this system are graphed in the xy-plane shown in img123.png. How many solutions does this system have?,C,C
five-shot,advanced_math,30,Easy,12.02,Correct,"The given equation relates the variables r, s, and t. Which equation correctly expresses s in terms of r and t?

6r = 7s + t",D,D
five-shot,advanced_math,35,Hard,13.92,Correct,"In the xy-plane, a line with equation 2y = c for some constant c intersects a parabola at exactly one point. If the parabola has equation y = −2x² + 9x, what is the value of c?",B,B
five-shot,advanced_math,33,Medium,1.33,Correct,"The given equation relates the positive numbers m, n, and p. Which equation correctly gives n in terms of m and p?

7m = 5(n + p)",B,B
five-shot,advanced_math,38,Medium,7.53,Correct,"What is the solution to the equation below?

(2(x + 1))/(x + 5) = 1 − 1/(x + 5)",B,B
five-shot,advanced_math,40,Medium,4.55,Correct,"If the ordered pair (x, y) satisfies the system of equations below, what is one possible value of x?

y = x² − 4x + 4
y = 4 − x","['A', 'D']",A
five-shot,advanced_math,32,Easy,12.5,Correct,"The graphs of the given equations in the xy-plane intersect at the point (x, y). What is a possible value of x?

y = 76
y = x^2 - 5",B,B
five-shot,advanced_math,37,Medium,9.71,Correct,"What is the product of the solutions to the given equation?

(x − 4)(x + 2)(x − 1) = 0",D,D
five-shot,advanced_math,28,Hard,31.72,Correct,"In the xy-plane, a line with equation 2y = 4.5 intersects a parabola at exactly one point. If the parabola has equation y = -4x² + bx, where b is a positive constant, what is the value of b?",C,C
five-shot,advanced_math,42,Medium,0.96,Correct,"A rectangle has a length that is 15 times its width. The function y = (15w)(w) represents this situation, where y is the area, in square feet, of the rectangle and y > 0. Which of the following is the best interpretation of 15w in this context?",A,A
five-shot,advanced_math,44,Hard,2.75,Correct,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,A
five-shot,advanced_math,45,Hard,2.43,Correct,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,A
five-shot,advanced_math,46,Easy,0.91,Correct,"The graph shows the height above ground, in meters, of a ball x seconds after the ball was launched upward from a platform. Which statement is the best interpretation of the marked point (1.0, 4.8) in this context?",A,A
five-shot,advanced_math,47,Hard,6.52,Correct,"The given function ( f(x) = 9,000(0.66)^x ) models the number of advertisements a company sent to its clients each year, where ( x ) represents the number of years since 1997, and ( 0 leq x leq 5 ). If ( y = f(x) ) is graphed in the xy-plane, which of the following is the best interpretation of the y-intercept of the graph in this context?",D,D
five-shot,reading_comp,N/A,Hard,0.68,Incorrect,,D,C
five-shot,reading_comp,N/A,Hard,9.58,Incorrect,,D,A
five-shot,reading_comp,N/A,Medium,0.4,Incorrect,,D,C
five-shot,expression_of_ideas,N/A,Medium,1.55,Incorrect,,C,D
five-shot,expression_of_ideas,N/A,Medium,0.65,Incorrect,,B,C
five-shot,expression_of_ideas,N/A,Medium,28.25,Incorrect,,B,D
five-shot,expression_of_ideas,N/A,Medium,0.39,Incorrect,,B,A
five-shot,expression_of_ideas,N/A,Medium,0.55,Incorrect,,B,D
five-shot,algebra,N/A,Hard,0.83,Incorrect,,D,B
five-shot,algebra,N/A,Easy,11.99,Incorrect,,21,A
five-shot,algebra,N/A,Medium,10.74,Incorrect,,2,A
five-shot,algebra,N/A,Easy,12.03,Incorrect,,1/5,A
five-shot,algebra,N/A,Easy,11.95,Incorrect,,35,A
five-shot,algebra,N/A,Hard,11.45,Incorrect,,C,A
five-shot,algebra,N/A,Hard,24.77,Incorrect,,16/17,A
five-shot,algebra,N/A,Easy,0.64,Incorrect,,D,B
five-shot,algebra,N/A,Easy,15.59,Incorrect,,C,A
five-shot,algebra,N/A,Hard,1.23,Incorrect,,A,D
five-shot,algebra,N/A,Hard,1.03,Incorrect,,A,B
five-shot,algebra,N/A,Hard,14.74,Incorrect,,D,A
five-shot,algebra,N/A,Medium,18.01,Incorrect,,2.6,3.6
five-shot,algebra,N/A,Easy,0.86,Incorrect,,The object is moving at a rate of 16 inches per second.,C
five-shot,algebra,N/A,Medium,2.33,Incorrect,,x: 0 → 39; 1 → 39; 2 → 39,B
five-shot,algebra,N/A,Medium,0.96,Incorrect,,D,C
five-shot,algebra,N/A,Medium,0.72,Incorrect,,8,D
five-shot,algebra,N/A,Medium,0.85,Incorrect,,2.00,B
five-shot,algebra,N/A,Medium,17.96,Incorrect,,D,B
five-shot,algebra,N/A,Medium,18.06,Incorrect,,11,.
five-shot,algebra,N/A,Medium,11.98,Incorrect,,3/17,D
five-shot,algebra,N/A,Medium,2.0,Incorrect,,33,D
five-shot,algebra,N/A,Medium,10.0,Incorrect,,-2,A
five-shot,algebra,N/A,Medium,18.0,Incorrect,,"{'x': -17, 'y': 0}",.
five-shot,algebra,N/A,Medium,0.52,Incorrect,,5,C
five-shot,algebra,N/A,Medium,12.01,Incorrect,,"{'choice': 'A', 'value': '−1/3'}",A
five-shot,algebra,N/A,Medium,17.99,Incorrect,,"['1/2', '0.5']",D
five-shot,algebra,N/A,Medium,1.19,Incorrect,,A,.
five-shot,algebra,N/A,Medium,15.69,Incorrect,,C,D
five-shot,algebra,N/A,Medium,11.67,Incorrect,,D,C
five-shot,algebra,N/A,Medium,0.93,Incorrect,,B,C
five-shot,algebra,N/A,Medium,11.03,Incorrect,,74,22
five-shot,algebra,N/A,Medium,15.43,Incorrect,,3/2,A
five-shot,algebra,N/A,Medium,18.02,Incorrect,,3/2,4
five-shot,algebra,N/A,Medium,17.97,Incorrect,,3/2,4
five-shot,algebra,N/A,Medium,17.99,Incorrect,,3/2,A
five-shot,algebra,N/A,Medium,12.0,Incorrect,,3/2,A
five-shot,algebra,N/A,Medium,18.91,Incorrect,,C,B
five-shot,algebra,N/A,Medium,1.15,Incorrect,,C,A
five-shot,algebra,N/A,Medium,0.94,Incorrect,,C,A
five-shot,algebra,N/A,Medium,1.63,Incorrect,,8,4
five-shot,algebra,N/A,Medium,9.22,Incorrect,,C,.
five-shot,algebra,N/A,Medium,0.7,Incorrect,,D,B
five-shot,algebra,N/A,Medium,2.84,Incorrect,,C,D
five-shot,algebra,N/A,Medium,17.23,Incorrect,,D,B
five-shot,algebra,N/A,Medium,0.83,Incorrect,,C,B
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,sat_reading,N/A,N/A,0,Incorrect,,,
five-shot,conventions,27,Easy,0.63,Incorrect,,d,B
five-shot,conventions,22,Medium,2.18,Incorrect,,d,C
five-shot,conventions,13,Hard,11.97,Incorrect,,d,C
five-shot,conventions,29,Medium,0.62,Incorrect,,d,A
five-shot,conventions,16,Hard,1.01,Incorrect,,b,C
five-shot,conventions,23,Easy,0.56,Incorrect,,b,D
five-shot,conventions,24,Easy,14.51,Incorrect,,b,D
five-shot,conventions,11,Easy,0.93,Incorrect,,d,C
five-shot,conventions,30,Medium,0.81,Incorrect,,c,B
five-shot,conventions,15,Easy,0.84,Incorrect,,d,A
five-shot,conventions,31,Easy,11.16,Incorrect,,a,C
five-shot,conventions,32,Hard,0.43,Incorrect,,d,B
five-shot,conventions,33,Medium,11.57,Incorrect,,d,C
five-shot,conventions,36,Medium,0.76,Incorrect,,d,A
five-shot,conventions,50,Easy,0.67,Incorrect,,a,D
five-shot,advanced_math,17,Hard,8.58,Incorrect,"For what value of x is the given expression \( \sqrt[5]{70n \left( \sqrt[6]{70n} \right)^2} \) equivalent to \((70n)^{30x}\), where \(n > 1\)?",4/225,A
five-shot,advanced_math,8,Hard,7.81,Incorrect,"(ax + 3)(5x² − bx + 4) = 20x³ − 9x² − 2x + 12

The equation above is true for all x, where a and b are constants. What is the value of ab?",C,A
five-shot,advanced_math,10,Medium,125.95,Incorrect,Which of the following is equivalent to the expression x⁴ − x² − 6?,B,A
five-shot,advanced_math,29,Hard,13.4,Incorrect,"Which ordered pair is a solution to the system of equations below?

x − y = 1
x + y = x² − 3",A,C
five-shot,advanced_math,43,Hard,5.31,Incorrect,"The quadratic function h is defined as shown. In the xy-plane, the graph of y = h(x) intersects the x-axis at the points (0, 0) and (t, 0), where t is a constant. What is the value of t?",D,C
chain-of-thought,reading_comp,N/A,Hard,9.04,Correct,,D,D
chain-of-thought,reading_comp,N/A,Easy,6.11,Correct,,A,A
chain-of-thought,reading_comp,N/A,Hard,3.48,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,8.86,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,8.98,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,7.42,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,8.6,Correct,,B,B
chain-of-thought,reading_comp,N/A,Easy,16.17,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,14.29,Correct,,C,C
chain-of-thought,reading_comp,N/A,Easy,21.12,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,15.19,Correct,,B,B
chain-of-thought,reading_comp,N/A,Hard,11.2,Correct,,C,C
chain-of-thought,reading_comp,N/A,Medium,8.98,Correct,,A,A
chain-of-thought,reading_comp,N/A,Easy,10.35,Correct,,D,D
chain-of-thought,reading_comp,N/A,Hard,3.31,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,8.61,Correct,,C,C
chain-of-thought,reading_comp,N/A,Easy,16.05,Correct,,D,D
chain-of-thought,reading_comp,N/A,Hard,9.26,Correct,,C,C
chain-of-thought,reading_comp,N/A,Easy,9.81,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,10.16,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,17.78,Correct,,D,D
chain-of-thought,reading_comp,N/A,Hard,4.48,Correct,,D,D
chain-of-thought,reading_comp,N/A,Easy,12.25,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,13.68,Correct,,B,B
chain-of-thought,reading_comp,N/A,Easy,13.95,Correct,,C,C
chain-of-thought,reading_comp,N/A,Medium,17.46,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,6.71,Correct,,A,A
chain-of-thought,reading_comp,N/A,Easy,2.94,Correct,,A,A
chain-of-thought,reading_comp,N/A,Easy,3.55,Correct,,A,A
chain-of-thought,reading_comp,N/A,Hard,7.76,Correct,,B,B
chain-of-thought,reading_comp,N/A,Hard,12.62,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,8.08,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,22.42,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,7.58,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,2.9,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,8.08,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,3.05,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,2.43,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,4.94,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,7.01,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,3.27,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,4.02,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,10.46,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,3.81,Correct,,B,B
chain-of-thought,reading_comp,N/A,Medium,3.06,Correct,,C,C
chain-of-thought,reading_comp,N/A,Medium,4.84,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,3.04,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,6.37,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,3.21,Correct,,A,A
chain-of-thought,reading_comp,N/A,Medium,9.22,Correct,,C,C
chain-of-thought,reading_comp,N/A,Medium,7.3,Correct,,D,D
chain-of-thought,reading_comp,N/A,Medium,3.78,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Easy,13.21,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Easy,41.39,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,35.03,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,19.82,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Easy,28.05,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,8.03,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Easy,17.83,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Hard,21.59,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Hard,2.71,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Easy,21.96,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,3.63,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,2.16,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,3.98,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Hard,12.79,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Easy,8.63,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Hard,14.94,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,38.29,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,17.01,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,9.75,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,13.85,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,11.24,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,31.93,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,13.37,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,5.1,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,11.47,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,8.94,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,11.23,Correct,,C,C
chain-of-thought,expression_of_ideas,N/A,Medium,2.72,Correct,,A,A
chain-of-thought,expression_of_ideas,N/A,Medium,36.57,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,10.66,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,5.58,Correct,,B,B
chain-of-thought,expression_of_ideas,N/A,Medium,9.1,Correct,,D,D
chain-of-thought,expression_of_ideas,N/A,Medium,11.68,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,17.64,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,10.38,Correct,,D,D
chain-of-thought,algebra,N/A,Easy,6.07,Correct,,40,40
chain-of-thought,algebra,N/A,Easy,6.34,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,14.46,Correct,,B,B
chain-of-thought,algebra,N/A,Hard,19.82,Correct,,D,D
chain-of-thought,algebra,N/A,Medium,6.99,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,14.56,Correct,,2,2
chain-of-thought,algebra,N/A,Easy,19.99,Correct,,35,35
chain-of-thought,algebra,N/A,Medium,7.22,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,6.57,Correct,,C,C
chain-of-thought,algebra,N/A,Easy,13.98,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,6.93,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,4.76,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,13.49,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,9.1,Correct,,A,A
chain-of-thought,algebra,N/A,Easy,15.1,Correct,,C,C
chain-of-thought,algebra,N/A,Hard,11.6,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,13.52,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,6.79,Correct,,A,A
chain-of-thought,algebra,N/A,Hard,9.51,Correct,,D,D
chain-of-thought,algebra,N/A,Easy,14.5,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,17.23,Correct,,2.6,2.6
chain-of-thought,algebra,N/A,Medium,13.39,Correct,,9,9
chain-of-thought,algebra,N/A,Medium,11.02,Correct,,30,30
chain-of-thought,algebra,N/A,Medium,19.82,Correct,,241,241
chain-of-thought,algebra,N/A,Medium,11.45,Correct,,2,2
chain-of-thought,algebra,N/A,Medium,15.77,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,13.51,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,15.66,Correct,,D,D
chain-of-thought,algebra,N/A,Medium,7.7,Correct,,33,33
chain-of-thought,algebra,N/A,Medium,13.38,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,7.66,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,7.24,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,6.97,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,12.52,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,19.0,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,17.48,Correct,,D,D
chain-of-thought,algebra,N/A,Medium,17.94,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,13.82,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,15.04,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,7.6,Correct,,74,74
chain-of-thought,algebra,N/A,Medium,18.27,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,16.74,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,18.24,Correct,,3/2,1.5
chain-of-thought,algebra,N/A,Medium,9.04,Correct,,3/2,1.5
chain-of-thought,algebra,N/A,Medium,9.24,Correct,,3/2,1.5
chain-of-thought,algebra,N/A,Medium,7.66,Correct,,3/2,1.5
chain-of-thought,algebra,N/A,Medium,9.51,Correct,,3/2,1.5
chain-of-thought,algebra,N/A,Medium,6.51,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,14.0,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,11.85,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,8.07,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,15.72,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,17.81,Correct,,A,A
chain-of-thought,algebra,N/A,Medium,10.5,Correct,,8,8
chain-of-thought,algebra,N/A,Medium,9.77,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,5.52,Correct,,B,B
chain-of-thought,algebra,N/A,Medium,9.09,Correct,,D,D
chain-of-thought,algebra,N/A,Medium,12.3,Correct,,C,C
chain-of-thought,algebra,N/A,Medium,14.31,Correct,,C,C
chain-of-thought,conventions,22,Medium,6.28,Correct,,d,D
chain-of-thought,conventions,29,Medium,6.42,Correct,,d,D
chain-of-thought,conventions,23,Easy,4.63,Correct,,b,B
chain-of-thought,conventions,12,Medium,8.94,Correct,,d,D
chain-of-thought,conventions,15,Easy,9.12,Correct,,d,D
chain-of-thought,conventions,9,Easy,8.39,Correct,,d,D
chain-of-thought,conventions,31,Easy,8.09,Correct,,a,A
